year,week,pathogen,num_cases,current_week,state
2015,37,shig,1397,49,PAC
2015,36,crypto,6101,356,US
2015,36,crypto,294,21,NE
2015,36,crypto,525,33,MIDATL
2015,36,crypto,1075,50,ENC
2015,36,crypto,1116,84,WNC
2015,36,crypto,145,11,NE
2015,36,crypto,1207,75,SATL
2015,36,crypto,476,26,ESC
2015,36,crypto,611,26,WSC
2015,36,crypto,402,26,MTN
2015,36,crypto,395,15,PAC
2015,36,stec,4547,134,US
2015,36,stec,178,18,NE
2015,36,stec,478,10,MIDATL
2015,36,stec,636,19,ENC
2015,36,stec,719,24,WNC
2015,36,stec,82,1,NE
2015,36,stec,399,8,SATL
2015,36,stec,219,7,ESC
2015,36,stec,548,11,WSC
2015,36,stec,535,12,MTN
2015,36,stec,835,25,PAC
2015,36,grd,9093,336,US
2015,36,grd,783,34,NE
2015,36,grd,1864,59,MIDATL
2015,36,grd,1020,41,ENC
2015,36,grd,976,50,WNC
2015,36,grd,99,9,NE
2015,36,grd,1644,55,SATL
2015,36,grd,125,3,ESC
2015,36,grd,210,8,WSC
2015,36,grd,764,35,MTN
2015,36,grd,1707,51,PAC
2015,36,lgn,4192,136,US
2015,36,lgn,204,13,NE
2015,36,lgn,1023,30,MIDATL
2015,36,lgn,1031,39,ENC
2015,36,lgn,224,8,WNC
2015,36,lgn,13,1,NE
2015,36,lgn,667,19,SATL
2015,36,lgn,237,8,ESC
2015,36,lgn,263,7,WSC
2015,36,lgn,167,4,MTN
2015,36,lgn,376,8,PAC
2015,36,salm,35902,1649,US
2015,36,salm,1549,61,NE
2015,36,salm,3529,166,MIDATL
2015,36,salm,4220,172,ENC
2015,36,salm,2763,125,WNC
2015,36,salm,226,9,NE
2015,36,salm,9225,475,SATL
2015,36,salm,2494,98,ESC
2015,36,salm,4905,234,WSC
2015,36,salm,2683,120,MTN
2015,36,salm,4534,198,PAC
2015,36,shig,14251,358,US
2015,36,shig,201,6,NE
2015,36,shig,1365,39,MIDATL
2015,36,shig,1563,39,ENC
2015,36,shig,1444,31,WNC
2015,36,shig,51,1,NE
2015,36,shig,2971,64,SATL
2015,36,shig,1012,14,ESC
2015,36,shig,3857,89,WSC
2015,36,shig,490,20,MTN
2015,36,shig,1348,56,PAC
2015,35,crypto,5745,388,US
2015,35,crypto,273,26,NE
2015,35,crypto,492,38,MIDATL
2015,35,crypto,1025,52,ENC
2015,35,crypto,1032,98,WNC
2015,35,crypto,134,21,NE
2015,35,crypto,1132,70,SATL
2015,35,crypto,450,30,ESC
2015,35,crypto,585,43,WSC
2015,35,crypto,376,11,MTN
2015,35,crypto,380,20,PAC
2015,35,stec,4413,173,US
2015,35,stec,160,8,NE
2015,35,stec,468,21,MIDATL
2015,35,stec,617,25,ENC
2015,35,stec,695,31,WNC
2015,35,stec,81,2,NE
2015,35,stec,391,9,SATL
2015,35,stec,212,9,ESC
2015,35,stec,537,28,WSC
2015,35,stec,523,15,MTN
2015,35,stec,810,27,PAC
2015,35,grd,8757,409,US
2015,35,grd,749,42,NE
2015,35,grd,1805,89,MIDATL
2015,35,grd,979,61,ENC
2015,35,grd,926,53,WNC
2015,35,grd,90,2,NE
2015,35,grd,1589,64,SATL
2015,35,grd,122,2,ESC
2015,35,grd,202,13,WSC
2015,35,grd,729,26,MTN
2015,35,grd,1656,59,PAC
2015,35,lgn,4056,153,US
2015,35,lgn,191,10,NE
2015,35,lgn,993,42,MIDATL
2015,35,lgn,992,38,ENC
2015,35,lgn,216,16,WNC
2015,35,lgn,12,1,NE
2015,35,lgn,648,21,SATL
2015,35,lgn,229,5,ESC
2015,35,lgn,256,3,WSC
2015,35,lgn,163,3,MTN
2015,35,lgn,368,15,PAC
2015,35,salm,34253,1749,US
2015,35,salm,1488,87,NE
2015,35,salm,3363,159,MIDATL
2015,35,salm,4048,185,ENC
2015,35,salm,2638,125,WNC
2015,35,salm,217,8,NE
2015,35,salm,8750,445,SATL
2015,35,salm,2396,111,ESC
2015,35,salm,4671,282,WSC
2015,35,salm,2563,143,MTN
2015,35,salm,4336,212,PAC
2015,35,shig,13893,456,US
2015,35,shig,195,13,NE
2015,35,shig,1326,41,MIDATL
2015,35,shig,1524,38,ENC
2015,35,shig,1413,38,WNC
2015,35,shig,50,0,NE
2015,35,shig,2907,82,SATL
2015,35,shig,998,22,ESC
2015,35,shig,3768,126,WSC
2015,35,shig,470,18,MTN
2015,35,shig,1292,78,PAC
2015,34,crypto,5357,392,US
2015,34,crypto,247,23,NE
2015,34,crypto,454,44,MIDATL
2015,34,crypto,973,61,ENC
2015,34,crypto,934,87,WNC
2015,34,crypto,113,16,NE
2015,34,crypto,1062,70,SATL
2015,34,crypto,420,29,ESC
2015,34,crypto,542,41,WSC
2015,34,crypto,365,22,MTN
2015,34,crypto,360,15,PAC
2015,34,stec,4240,162,US
2015,34,stec,152,2,NE
2015,34,stec,447,20,MIDATL
2015,34,stec,592,25,ENC
2015,34,stec,664,30,WNC
2015,34,stec,79,3,NE
2015,34,stec,382,13,SATL
2015,34,stec,203,2,ESC
2015,34,stec,509,26,WSC
2015,34,stec,508,17,MTN
2015,34,stec,783,27,PAC
2015,34,grd,8348,381,US
2015,34,grd,707,33,NE
2015,34,grd,1716,72,MIDATL
2015,34,grd,918,49,ENC
2015,34,grd,873,50,WNC
2015,34,grd,88,3,NE
2015,34,grd,1525,66,SATL
2015,34,grd,120,7,ESC
2015,34,grd,189,13,WSC
2015,34,grd,703,35,MTN
2015,34,grd,1597,56,PAC
2015,34,lgn,3903,195,US
2015,34,lgn,181,13,NE
2015,34,lgn,951,38,MIDATL
2015,34,lgn,954,76,ENC
2015,34,lgn,200,3,WNC
2015,34,lgn,11,0,NE
2015,34,lgn,627,26,SATL
2015,34,lgn,224,7,ESC
2015,34,lgn,253,10,WSC
2015,34,lgn,160,2,MTN
2015,34,lgn,353,20,PAC
2015,34,salm,32504,1701,US
2015,34,salm,1401,75,NE
2015,34,salm,3204,151,MIDATL
2015,34,salm,3863,144,ENC
2015,34,salm,2513,138,WNC
2015,34,salm,209,11,NE
2015,34,salm,8305,481,SATL
2015,34,salm,2285,108,ESC
2015,34,salm,4389,264,WSC
2015,34,salm,2420,127,MTN
2015,34,salm,4124,213,PAC
2015,34,shig,13437,457,US
2015,34,shig,182,6,NE
2015,34,shig,1285,58,MIDATL
2015,34,shig,1486,44,ENC
2015,34,shig,1375,45,WNC
2015,34,shig,50,2,NE
2015,34,shig,2825,63,SATL
2015,34,shig,976,15,ESC
2015,34,shig,3642,147,WSC
2015,34,shig,452,21,MTN
2015,34,shig,1214,58,PAC
2015,33,crypto,4965,406,US
2015,33,crypto,224,15,NE
2015,33,crypto,410,37,MIDATL
2015,33,crypto,912,53,ENC
2015,33,crypto,847,76,WNC
2015,33,crypto,97,13,NE
2015,33,crypto,992,91,SATL
2015,33,crypto,391,39,ESC
2015,33,crypto,501,49,WSC
2015,33,crypto,343,24,MTN
2015,33,crypto,345,22,PAC
2015,33,stec,4078,180,US
2015,33,stec,150,10,NE
2015,33,stec,427,20,MIDATL
2015,33,stec,567,34,ENC
2015,33,stec,634,28,WNC
2015,33,stec,76,5,NE
2015,33,stec,369,9,SATL
2015,33,stec,201,8,ESC
2015,33,stec,483,10,WSC
2015,33,stec,491,26,MTN
2015,33,stec,756,35,PAC
2015,33,grd,7967,382,US
2015,33,grd,674,37,NE
2015,33,grd,1644,74,MIDATL
2015,33,grd,869,58,ENC
2015,33,grd,823,30,WNC
2015,33,grd,85,4,NE
2015,33,grd,1459,56,SATL
2015,33,grd,113,7,ESC
2015,33,grd,176,6,WSC
2015,33,grd,668,39,MTN
2015,33,grd,1541,75,PAC
2015,33,lgn,3708,156,US
2015,33,lgn,168,10,NE
2015,33,lgn,913,38,MIDATL
2015,33,lgn,878,43,ENC
2015,33,lgn,197,6,WNC
2015,33,lgn,11,0,NE
2015,33,lgn,601,36,SATL
2015,33,lgn,217,5,ESC
2015,33,lgn,243,8,WSC
2015,33,lgn,158,3,MTN
2015,33,lgn,333,7,PAC
2015,33,salm,30803,1586,US
2015,33,salm,1326,80,NE
2015,33,salm,3053,132,MIDATL
2015,33,salm,3719,145,ENC
2015,33,salm,2375,127,WNC
2015,33,salm,198,11,NE
2015,33,salm,7824,405,SATL
2015,33,salm,2177,104,ESC
2015,33,salm,4125,268,WSC
2015,33,salm,2293,123,MTN
2015,33,salm,3911,202,PAC
2015,33,shig,12980,613,US
2015,33,shig,176,10,NE
2015,33,shig,1227,46,MIDATL
2015,33,shig,1442,70,ENC
2015,33,shig,1330,33,WNC
2015,33,shig,48,2,NE
2015,33,shig,2762,77,SATL
2015,33,shig,961,23,ESC
2015,33,shig,3495,272,WSC
2015,33,shig,431,19,MTN
2015,33,shig,1156,63,PAC
2015,32,crypto,4559,364,US
2015,32,crypto,209,17,NE
2015,32,crypto,373,35,MIDATL
2015,32,crypto,859,54,ENC
2015,32,crypto,771,72,WNC
2015,32,crypto,84,6,NE
2015,32,crypto,901,61,SATL
2015,32,crypto,352,66,ESC
2015,32,crypto,452,24,WSC
2015,32,crypto,319,17,MTN
2015,32,crypto,323,18,PAC
2015,32,stec,3898,194,US
2015,32,stec,140,12,NE
2015,32,stec,407,21,MIDATL
2015,32,stec,533,33,ENC
2015,32,stec,606,26,WNC
2015,32,stec,71,2,NE
2015,32,stec,360,14,SATL
2015,32,stec,193,12,ESC
2015,32,stec,473,12,WSC
2015,32,stec,465,28,MTN
2015,32,stec,721,36,PAC
2015,32,grd,7585,357,US
2015,32,grd,637,34,NE
2015,32,grd,1570,80,MIDATL
2015,32,grd,811,42,ENC
2015,32,grd,793,44,WNC
2015,32,grd,81,4,NE
2015,32,grd,1403,54,SATL
2015,32,grd,106,4,ESC
2015,32,grd,170,15,WSC
2015,32,grd,629,33,MTN
2015,32,grd,1466,51,PAC
2015,32,lgn,3552,145,US
2015,32,lgn,158,7,NE
2015,32,lgn,875,32,MIDATL
2015,32,lgn,835,57,ENC
2015,32,lgn,191,3,WNC
2015,32,lgn,11,1,NE
2015,32,lgn,565,21,SATL
2015,32,lgn,212,6,ESC
2015,32,lgn,235,11,WSC
2015,32,lgn,155,4,MTN
2015,32,lgn,326,4,PAC
2015,32,salm,29217,1506,US
2015,32,salm,1246,59,NE
2015,32,salm,2921,134,MIDATL
2015,32,salm,3574,166,ENC
2015,32,salm,2248,126,WNC
2015,32,salm,187,11,NE
2015,32,salm,7419,364,SATL
2015,32,salm,2073,106,ESC
2015,32,salm,3857,198,WSC
2015,32,salm,2170,129,MTN
2015,32,salm,3709,224,PAC
2015,32,shig,12367,420,US
2015,32,shig,166,10,NE
2015,32,shig,1181,46,MIDATL
2015,32,shig,1372,36,ENC
2015,32,shig,1297,51,WNC
2015,32,shig,46,3,NE
2015,32,shig,2685,84,SATL
2015,32,shig,938,11,ESC
2015,32,shig,3223,107,WSC
2015,32,shig,412,28,MTN
2015,32,shig,1093,47,PAC
2015,31,crypto,4195,291,US
2015,31,crypto,192,17,NE
2015,31,crypto,338,30,MIDATL
2015,31,crypto,805,53,ENC
2015,31,crypto,699,56,WNC
2015,31,crypto,78,4,NE
2015,31,crypto,840,58,SATL
2015,31,crypto,286,17,ESC
2015,31,crypto,428,23,WSC
2015,31,crypto,302,19,MTN
2015,31,crypto,305,18,PAC
2015,31,stec,3704,195,US
2015,31,stec,128,7,NE
2015,31,stec,386,20,MIDATL
2015,31,stec,500,27,ENC
2015,31,stec,580,36,WNC
2015,31,stec,69,2,NE
2015,31,stec,346,16,SATL
2015,31,stec,181,13,ESC
2015,31,stec,461,10,WSC
2015,31,stec,437,26,MTN
2015,31,stec,685,40,PAC
2015,31,grd,7228,324,US
2015,31,grd,603,33,NE
2015,31,grd,1490,64,MIDATL
2015,31,grd,769,30,ENC
2015,31,grd,749,28,WNC
2015,31,grd,77,0,NE
2015,31,grd,1349,67,SATL
2015,31,grd,102,6,ESC
2015,31,grd,155,8,WSC
2015,31,grd,596,49,MTN
2015,31,grd,1415,39,PAC
2015,31,lgn,3407,162,US
2015,31,lgn,151,5,NE
2015,31,lgn,843,59,MIDATL
2015,31,lgn,778,39,ENC
2015,31,lgn,188,6,WNC
2015,31,lgn,10,0,NE
2015,31,lgn,544,25,SATL
2015,31,lgn,206,8,ESC
2015,31,lgn,224,8,WSC
2015,31,lgn,151,4,MTN
2015,31,lgn,322,8,PAC
2015,31,salm,27711,1583,US
2015,31,salm,1187,59,NE
2015,31,salm,2787,128,MIDATL
2015,31,salm,3408,151,ENC
2015,31,salm,2122,102,WNC
2015,31,salm,176,13,NE
2015,31,salm,7055,491,SATL
2015,31,salm,1967,120,ESC
2015,31,salm,3659,231,WSC
2015,31,salm,2041,109,MTN
2015,31,salm,3485,192,PAC
2015,31,shig,11947,422,US
2015,31,shig,156,8,NE
2015,31,shig,1135,49,MIDATL
2015,31,shig,1336,43,ENC
2015,31,shig,1246,47,WNC
2015,31,shig,43,3,NE
2015,31,shig,2601,98,SATL
2015,31,shig,927,29,ESC
2015,31,shig,3116,81,WSC
2015,31,shig,384,17,MTN
2015,31,shig,1046,50,PAC
2015,30,crypto,3904,279,US
2015,30,crypto,175,18,NE
2015,30,crypto,308,26,MIDATL
2015,30,crypto,752,60,ENC
2015,30,crypto,643,52,WNC
2015,30,crypto,74,8,NE
2015,30,crypto,782,45,SATL
2015,30,crypto,269,16,ESC
2015,30,crypto,405,24,WSC
2015,30,crypto,283,23,MTN
2015,30,crypto,287,15,PAC
2015,30,stec,3509,228,US
2015,30,stec,121,11,NE
2015,30,stec,366,34,MIDATL
2015,30,stec,473,25,ENC
2015,30,stec,544,38,WNC
2015,30,stec,67,4,NE
2015,30,stec,330,18,SATL
2015,30,stec,168,10,ESC
2015,30,stec,451,14,WSC
2015,30,stec,411,41,MTN
2015,30,stec,645,37,PAC
2015,30,grd,6904,321,US
2015,30,grd,570,36,NE
2015,30,grd,1426,67,MIDATL
2015,30,grd,739,32,ENC
2015,30,grd,721,26,WNC
2015,30,grd,77,2,NE
2015,30,grd,1282,69,SATL
2015,30,grd,96,2,ESC
2015,30,grd,147,6,WSC
2015,30,grd,547,27,MTN
2015,30,grd,1376,56,PAC
2015,30,lgn,3245,277,US
2015,30,lgn,146,8,NE
2015,30,lgn,784,127,MIDATL
2015,30,lgn,739,68,ENC
2015,30,lgn,182,7,WNC
2015,30,lgn,10,1,NE
2015,30,lgn,519,26,SATL
2015,30,lgn,198,6,ESC
2015,30,lgn,216,15,WSC
2015,30,lgn,147,7,MTN
2015,30,lgn,314,13,PAC
2015,30,salm,26128,1496,US
2015,30,salm,1128,51,NE
2015,30,salm,2659,164,MIDATL
2015,30,salm,3257,159,ENC
2015,30,salm,2020,101,WNC
2015,30,salm,163,8,NE
2015,30,salm,6564,442,SATL
2015,30,salm,1847,117,ESC
2015,30,salm,3428,212,WSC
2015,30,salm,1932,81,MTN
2015,30,salm,3293,169,PAC
2015,30,shig,11525,408,US
2015,30,shig,148,13,NE
2015,30,shig,1086,42,MIDATL
2015,30,shig,1293,49,ENC
2015,30,shig,1199,34,WNC
2015,30,shig,40,1,NE
2015,30,shig,2503,67,SATL
2015,30,shig,898,28,ESC
2015,30,shig,3035,118,WSC
2015,30,shig,367,6,MTN
2015,30,shig,996,51,PAC
2015,29,crypto,3625,222,US
2015,29,crypto,157,9,NE
2015,29,crypto,282,27,MIDATL
2015,29,crypto,692,45,ENC
2015,29,crypto,591,32,WNC
2015,29,crypto,66,5,NE
2015,29,crypto,737,48,SATL
2015,29,crypto,253,6,ESC
2015,29,crypto,381,21,WSC
2015,29,crypto,260,19,MTN
2015,29,crypto,272,15,PAC
2015,29,stec,3281,200,US
2015,29,stec,110,5,NE
2015,29,stec,332,21,MIDATL
2015,29,stec,448,25,ENC
2015,29,stec,506,48,WNC
2015,29,stec,63,6,NE
2015,29,stec,312,9,SATL
2015,29,stec,158,8,ESC
2015,29,stec,437,22,WSC
2015,29,stec,370,37,MTN
2015,29,stec,608,25,PAC
2015,29,grd,6583,291,US
2015,29,grd,534,18,NE
2015,29,grd,1359,57,MIDATL
2015,29,grd,707,38,ENC
2015,29,grd,695,38,WNC
2015,29,grd,75,5,NE
2015,29,grd,1213,50,SATL
2015,29,grd,94,3,ESC
2015,29,grd,141,10,WSC
2015,29,grd,520,22,MTN
2015,29,grd,1320,55,PAC
2015,29,lgn,2968,244,US
2015,29,lgn,138,11,NE
2015,29,lgn,657,74,MIDATL
2015,29,lgn,671,62,ENC
2015,29,lgn,175,25,WNC
2015,29,lgn,9,0,NE
2015,29,lgn,493,29,SATL
2015,29,lgn,192,13,ESC
2015,29,lgn,201,11,WSC
2015,29,lgn,140,9,MTN
2015,29,lgn,301,10,PAC
2015,29,salm,24632,1478,US
2015,29,salm,1077,52,NE
2015,29,salm,2495,170,MIDATL
2015,29,salm,3098,183,ENC
2015,29,salm,1919,105,WNC
2015,29,salm,155,10,NE
2015,29,salm,6122,410,SATL
2015,29,salm,1730,103,ESC
2015,29,salm,3216,201,WSC
2015,29,salm,1851,93,MTN
2015,29,salm,3124,161,PAC
2015,29,shig,11117,426,US
2015,29,shig,135,8,NE
2015,29,shig,1044,23,MIDATL
2015,29,shig,1244,40,ENC
2015,29,shig,1165,58,WNC
2015,29,shig,39,0,NE
2015,29,shig,2436,92,SATL
2015,29,shig,870,17,ESC
2015,29,shig,2917,114,WSC
2015,29,shig,361,19,MTN
2015,29,shig,945,55,PAC
2015,28,crypto,3403,199,US
2015,28,crypto,148,8,NE
2015,28,crypto,255,13,MIDATL
2015,28,crypto,647,40,ENC
2015,28,crypto,559,39,WNC
2015,28,crypto,61,3,NE
2015,28,crypto,689,37,SATL
2015,28,crypto,247,10,ESC
2015,28,crypto,360,22,WSC
2015,28,crypto,241,16,MTN
2015,28,crypto,257,14,PAC
2015,28,stec,3081,208,US
2015,28,stec,105,4,NE
2015,28,stec,311,22,MIDATL
2015,28,stec,423,31,ENC
2015,28,stec,458,35,WNC
2015,28,stec,57,2,NE
2015,28,stec,303,19,SATL
2015,28,stec,150,11,ESC
2015,28,stec,415,21,WSC
2015,28,stec,333,30,MTN
2015,28,stec,583,35,PAC
2015,28,grd,6292,273,US
2015,28,grd,516,32,NE
2015,28,grd,1302,61,MIDATL
2015,28,grd,669,29,ENC
2015,28,grd,657,24,WNC
2015,28,grd,70,2,NE
2015,28,grd,1163,48,SATL
2015,28,grd,91,6,ESC
2015,28,grd,131,10,WSC
2015,28,grd,498,19,MTN
2015,28,grd,1265,44,PAC
2015,28,lgn,2724,235,US
2015,28,lgn,127,10,NE
2015,28,lgn,583,66,MIDATL
2015,28,lgn,609,86,ENC
2015,28,lgn,150,11,WNC
2015,28,lgn,9,0,NE
2015,28,lgn,464,29,SATL
2015,28,lgn,179,8,ESC
2015,28,lgn,190,8,WSC
2015,28,lgn,131,6,MTN
2015,28,lgn,291,11,PAC
2015,28,salm,23154,1411,US
2015,28,salm,1025,46,NE
2015,28,salm,2325,150,MIDATL
2015,28,salm,2915,147,ENC
2015,28,salm,1814,110,WNC
2015,28,salm,145,5,NE
2015,28,salm,5712,415,SATL
2015,28,salm,1627,120,ESC
2015,28,salm,3015,200,WSC
2015,28,salm,1758,71,MTN
2015,28,salm,2963,152,PAC
2015,28,shig,10691,477,US
2015,28,shig,127,5,NE
2015,28,shig,1021,37,MIDATL
2015,28,shig,1204,43,ENC
2015,28,shig,1107,45,WNC
2015,28,shig,39,0,NE
2015,28,shig,2344,110,SATL
2015,28,shig,853,26,ESC
2015,28,shig,2803,143,WSC
2015,28,shig,342,22,MTN
2015,28,shig,890,46,PAC
2015,27,crypto,3204,186,US
2015,27,crypto,140,9,NE
2015,27,crypto,242,22,MIDATL
2015,27,crypto,607,38,ENC
2015,27,crypto,520,34,WNC
2015,27,crypto,58,3,NE
2015,27,crypto,652,33,SATL
2015,27,crypto,237,10,ESC
2015,27,crypto,338,21,WSC
2015,27,crypto,225,12,MTN
2015,27,crypto,243,7,PAC
2015,27,stec,2873,212,US
2015,27,stec,101,5,NE
2015,27,stec,289,23,MIDATL
2015,27,stec,392,33,ENC
2015,27,stec,423,51,WNC
2015,27,stec,55,6,NE
2015,27,stec,284,16,SATL
2015,27,stec,139,8,ESC
2015,27,stec,394,16,WSC
2015,27,stec,303,29,MTN
2015,27,stec,548,31,PAC
2015,27,grd,6019,270,US
2015,27,grd,484,27,NE
2015,27,grd,1241,55,MIDATL
2015,27,grd,640,29,ENC
2015,27,grd,633,31,WNC
2015,27,grd,68,3,NE
2015,27,grd,1115,44,SATL
2015,27,grd,85,2,ESC
2015,27,grd,121,5,WSC
2015,27,grd,479,26,MTN
2015,27,grd,1221,51,PAC
2015,27,lgn,2489,245,US
2015,27,lgn,117,11,NE
2015,27,lgn,517,55,MIDATL
2015,27,lgn,523,103,ENC
2015,27,lgn,139,8,WNC
2015,27,lgn,9,0,NE
2015,27,lgn,435,32,SATL
2015,27,lgn,171,15,ESC
2015,27,lgn,182,9,WSC
2015,27,lgn,125,4,MTN
2015,27,lgn,280,8,PAC
2015,27,salm,21743,1449,US
2015,27,salm,979,69,NE
2015,27,salm,2175,145,MIDATL
2015,27,salm,2768,144,ENC
2015,27,salm,1704,114,WNC
2015,27,salm,140,9,NE
2015,27,salm,5297,421,SATL
2015,27,salm,1507,134,ESC
2015,27,salm,2815,186,WSC
2015,27,salm,1687,82,MTN
2015,27,salm,2811,154,PAC
2015,27,shig,10214,488,US
2015,27,shig,122,7,NE
2015,27,shig,984,29,MIDATL
2015,27,shig,1161,48,ENC
2015,27,shig,1062,61,WNC
2015,27,shig,39,2,NE
2015,27,shig,2234,103,SATL
2015,27,shig,827,24,ESC
2015,27,shig,2660,146,WSC
2015,27,shig,320,21,MTN
2015,27,shig,844,49,PAC
2015,26,crypto,3018,178,US
2015,26,crypto,131,5,NE
2015,26,crypto,220,11,MIDATL
2015,26,crypto,569,28,ENC
2015,26,crypto,486,26,WNC
2015,26,crypto,55,1,NE
2015,26,crypto,619,41,SATL
2015,26,crypto,227,15,ESC
2015,26,crypto,317,25,WSC
2015,26,crypto,213,16,MTN
2015,26,crypto,236,11,PAC
2015,26,stec,2661,191,US
2015,26,stec,96,13,NE
2015,26,stec,266,24,MIDATL
2015,26,stec,359,34,ENC
2015,26,stec,372,26,WNC
2015,26,stec,49,4,NE
2015,26,stec,268,23,SATL
2015,26,stec,131,4,ESC
2015,26,stec,378,11,WSC
2015,26,stec,274,23,MTN
2015,26,stec,517,33,PAC
2015,26,grd,5749,252,US
2015,26,grd,457,27,NE
2015,26,grd,1186,49,MIDATL
2015,26,grd,611,28,ENC
2015,26,grd,602,27,WNC
2015,26,grd,65,1,NE
2015,26,grd,1071,42,SATL
2015,26,grd,83,3,ESC
2015,26,grd,116,4,WSC
2015,26,grd,453,15,MTN
2015,26,grd,1170,57,PAC
2015,26,lgn,2244,157,US
2015,26,lgn,106,11,NE
2015,26,lgn,462,59,MIDATL
2015,26,lgn,420,50,ENC
2015,26,lgn,131,8,WNC
2015,26,lgn,9,0,NE
2015,26,lgn,403,12,SATL
2015,26,lgn,156,8,ESC
2015,26,lgn,173,4,WSC
2015,26,lgn,121,3,MTN
2015,26,lgn,272,2,PAC
2015,26,salm,20294,1269,US
2015,26,salm,910,59,NE
2015,26,salm,2030,146,MIDATL
2015,26,salm,2624,132,ENC
2015,26,salm,1590,93,WNC
2015,26,salm,131,8,NE
2015,26,salm,4876,327,SATL
2015,26,salm,1373,105,ESC
2015,26,salm,2629,180,WSC
2015,26,salm,1605,92,MTN
2015,26,salm,2657,135,PAC
2015,26,shig,9726,469,US
2015,26,shig,115,6,NE
2015,26,shig,955,29,MIDATL
2015,26,shig,1113,34,ENC
2015,26,shig,1001,33,WNC
2015,26,shig,37,2,NE
2015,26,shig,2131,82,SATL
2015,26,shig,803,47,ESC
2015,26,shig,2514,191,WSC
2015,26,shig,299,9,MTN
2015,26,shig,795,38,PAC
2015,25,crypto,2840,206,US
2015,25,crypto,126,5,NE
2015,25,crypto,209,12,MIDATL
2015,25,crypto,541,22,ENC
2015,25,crypto,460,28,WNC
2015,25,crypto,54,2,NE
2015,25,crypto,578,93,SATL
2015,25,crypto,212,8,ESC
2015,25,crypto,292,19,WSC
2015,25,crypto,197,8,MTN
2015,25,crypto,225,11,PAC
2015,25,stec,2470,175,US
2015,25,stec,83,2,NE
2015,25,stec,242,20,MIDATL
2015,25,stec,325,25,ENC
2015,25,stec,346,19,WNC
2015,25,stec,45,2,NE
2015,25,stec,245,16,SATL
2015,25,stec,127,8,ESC
2015,25,stec,367,38,WSC
2015,25,stec,251,22,MTN
2015,25,stec,484,25,PAC
2015,25,grd,5497,266,US
2015,25,grd,430,33,NE
2015,25,grd,1137,55,MIDATL
2015,25,grd,583,27,ENC
2015,25,grd,575,18,WNC
2015,25,grd,64,1,NE
2015,25,grd,1029,57,SATL
2015,25,grd,80,2,ESC
2015,25,grd,112,7,WSC
2015,25,grd,438,23,MTN
2015,25,grd,1113,44,PAC
2015,25,lgn,2087,117,US
2015,25,lgn,95,15,NE
2015,25,lgn,403,30,MIDATL
2015,25,lgn,370,30,ENC
2015,25,lgn,123,8,WNC
2015,25,lgn,9,0,NE
2015,25,lgn,391,11,SATL
2015,25,lgn,148,6,ESC
2015,25,lgn,169,9,WSC
2015,25,lgn,118,3,MTN
2015,25,lgn,270,5,PAC
2015,25,salm,19025,1423,US
2015,25,salm,851,66,NE
2015,25,salm,1884,134,MIDATL
2015,25,salm,2492,146,ENC
2015,25,salm,1497,77,WNC
2015,25,salm,123,4,NE
2015,25,salm,4549,469,SATL
2015,25,salm,1268,75,ESC
2015,25,salm,2449,190,WSC
2015,25,salm,1513,117,MTN
2015,25,salm,2522,149,PAC
2015,25,shig,9257,467,US
2015,25,shig,109,16,NE
2015,25,shig,926,23,MIDATL
2015,25,shig,1079,36,ENC
2015,25,shig,968,55,WNC
2015,25,shig,35,1,NE
2015,25,shig,2049,97,SATL
2015,25,shig,756,43,ESC
2015,25,shig,2323,141,WSC
2015,25,shig,290,17,MTN
2015,25,shig,757,39,PAC
2015,24,crypto,2634,116,US
2015,24,crypto,121,5,NE
2015,24,crypto,197,7,MIDATL
2015,24,crypto,519,25,ENC
2015,24,crypto,432,20,WNC
2015,24,crypto,52,4,NE
2015,24,crypto,485,21,SATL
2015,24,crypto,204,8,ESC
2015,24,crypto,273,13,WSC
2015,24,crypto,189,10,MTN
2015,24,crypto,214,7,PAC
2015,24,stec,2295,200,US
2015,24,stec,81,5,NE
2015,24,stec,222,10,MIDATL
2015,24,stec,300,15,ENC
2015,24,stec,327,37,WNC
2015,24,stec,43,4,NE
2015,24,stec,229,36,SATL
2015,24,stec,119,15,ESC
2015,24,stec,329,39,WSC
2015,24,stec,229,24,MTN
2015,24,stec,459,19,PAC
2015,24,grd,5231,207,US
2015,24,grd,397,27,NE
2015,24,grd,1082,36,MIDATL
2015,24,grd,556,26,ENC
2015,24,grd,557,18,WNC
2015,24,grd,63,-1,NE
2015,24,grd,972,45,SATL
2015,24,grd,78,2,ESC
2015,24,grd,105,3,WSC
2015,24,grd,415,19,MTN
2015,24,grd,1069,31,PAC
2015,24,lgn,1970,123,US
2015,24,lgn,80,8,NE
2015,24,lgn,373,20,MIDATL
2015,24,lgn,340,38,ENC
2015,24,lgn,115,13,WNC
2015,24,lgn,9,2,NE
2015,24,lgn,380,18,SATL
2015,24,lgn,142,7,ESC
2015,24,lgn,160,9,WSC
2015,24,lgn,115,6,MTN
2015,24,lgn,265,4,PAC
2015,24,salm,17602,1219,US
2015,24,salm,785,57,NE
2015,24,salm,1750,118,MIDATL
2015,24,salm,2346,160,ENC
2015,24,salm,1420,76,WNC
2015,24,salm,119,7,NE
2015,24,salm,4080,254,SATL
2015,24,salm,1193,90,ESC
